LPERMNO,year,stand_dev
86362,2007,0.02746396
86362,2008,0.055910991
86362,2009,0.050796697
86362,2010,0.028628717
86362,2011,0.034246272
86362,2012,0.02780162
86362,2013,0.022071009
86362,2014,0.023320283
86362,2015,0.023353348
86362,2016,0.02150391
86362,2017,0.029940297
86362,2018,0.032092783
86365,2006,0.018266737
86365,2007,0.030346002
86365,2008,0.03527741
86365,2009,0.04075348
86366,2006,0.014954249
86366,2007,0.014849597
86367,2006,0.048409241
86367,2007,0.035822359
86367,2008,0.032732014
86367,2009,0.02633114
86367,2010,0.042888134
86367,2011,0.03640299
86367,2012,0.019545786
86369,2006,0.004152137
86369,2007,0.009052134
86369,2008,0.025100822
86369,2009,0.017081431
86369,2010,0.010485167
86369,2011,0.011638723
86369,2012,0.006953214
86369,2013,0.00865197
86369,2014,0.005026011
86369,2015,0.006354427
86369,2016,0.00651133
86369,2017,0.004049752
86369,2018,0.005743258
86369,2019,0.005000668
86369,2020,0.019687277
86369,2021,0.005866611
86372,2006,0.016658598
86372,2007,0.020548262
86372,2008,0.027856817
86372,2009,0.02188726
86372,2010,0.017698982
86372,2011,0.020166209
86372,2012,0.017450184
86372,2013,0.02132877
86372,2014,0.014532439
86372,2015,0.015736628
86372,2016,0.015366611
86372,2017,0.008884328
86372,2018,0.011442959
86372,2019,0.008507071
86372,2020,0.022922675
86372,2021,0.012137336
86376,2006,0.009334496
86376,2007,0.010159643
86381,2006,0.014916631
86381,2007,0.019597338
86381,2008,0.041707684
86381,2009,0.035633723
86381,2010,0.023830592
86382,2006,0.011236564
86382,2007,0.021816397
86382,2008,0.048392787
86382,2009,0.050245563
86382,2010,0.027516575
86382,2011,0.030532585
86382,2012,0.016998223
86382,2013,0.01397877
86382,2014,0.013433301
86382,2015,0.015951772
86382,2016,0.013298514
86382,2017,0.013291179
86382,2018,0.013082448
86382,2019,0.013003948
86382,2020,0.039379605
86382,2021,0.018278966
86384,2006,0.012398611
86384,2007,0.016038704
86384,2008,0.030094656
86384,2009,0.034505998
86384,2010,0.024534318
86384,2011,0.032722994
86384,2012,0.019309787
86384,2013,0.013676051
86384,2014,0.016627221
86384,2015,0.012633803
86384,2016,0.016984475
86384,2017,0.018895395
86384,2018,0.015990109
86384,2019,0.016210879
86384,2020,0.044934104
86384,2021,0.018728747
86387,2006,0.048517692
86387,2007,0.037159084
86397,2006,0.031920351
86398,2006,0.02281869
86398,2007,0.040727937
86398,2008,0.075080579
86398,2009,0.058763615
86398,2010,0.016976374
86402,2006,0.021261514
86402,2007,0.017694739
86402,2008,0.047776825
86402,2009,0.055452418
86402,2010,0.027128878
86402,2011,0.026762727
86402,2012,0.02149732
86402,2013,0.021328734
86402,2014,0.01722143
86402,2015,0.022319216
86402,2016,0.051156019
86403,2006,0.016184647
86403,2007,0.019787924
86403,2008,0.037128022
86403,2009,0.032057812
86403,2010,0.02953904
86404,2006,0.011085289
86404,2007,0.015522597
86404,2008,0.019692992
86405,2006,0.012711413
86408,2006,0.015711551
86408,2007,0.016742289
86408,2008,0.031434409
86408,2009,0.035929575
86408,2010,0.021037119
86408,2011,0.018463268
86408,2012,0.027075802
86408,2013,0.020811312
86408,2014,0.023996171
86408,2015,0.018663134
86408,2016,0.030383733
86408,2017,0.016195763
86408,2018,0.027315159
86408,2019,0.029693572
86408,2020,0.040053888
86408,2021,0.034526204
86413,2006,0.019088463
86413,2007,0.022965904
86413,2008,0.046067153
86413,2009,0.056520364
86413,2010,0.023629907
86413,2011,0.027908279
86413,2012,0.025477723
86413,2013,0.023326175
86413,2014,0.021406362
86413,2015,0.02662598
86413,2016,0.02464657
86413,2017,0.017377263
86413,2018,0.019895239
86413,2019,0.03051099
86413,2020,0.049978739
86413,2021,0.028610579
86416,2006,0.004023351
86416,2007,0.010172003
86416,2008,0.019931315
86416,2009,0.011540998
86416,2010,0.008402917
86416,2011,0.009403903
86416,2012,0.007671993
86416,2013,0.007926819
86416,2014,0.005291538
86416,2015,0.007732723
86416,2016,0.005831424
86416,2017,0.00556152
86416,2018,0.00450255
86416,2019,0.004486943
86416,2020,0.027975346
86418,2006,0.027381524
86419,2006,0.022666317
86419,2007,0.017689649
86419,2008,0.088214705
86419,2009,0.129393252
86419,2010,0.089391437
86432,2006,0.011185859
86432,2007,0.019354622
86432,2008,0.040786768
86432,2009,0.033054022
86432,2010,0.017252605
86432,2011,0.025198236
86432,2012,0.014457525
86432,2013,0.011141035
86432,2014,0.012032888
86432,2015,0.016934551
86432,2016,0.022608945
86432,2017,0.015703753
86432,2018,0.014644246
86432,2019,0.014275876
86432,2020,0.038038267
86432,2021,0.015762352
86434,2006,0.072131774
86434,2007,0.060900383
86434,2008,0.105863499
86435,2006,0.024509589
86435,2007,0.041654767
86435,2008,0.042309553
86435,2009,0.059927638
86435,2010,0.021127954
86435,2011,0.023586484
86435,2012,0.028977139
86435,2013,0.027873742
86435,2014,0.031504154
86435,2015,0.023153696
86435,2016,0.028269757
86435,2017,0.027867334
86435,2018,0.020583939
86435,2019,0.021508078
86435,2020,0.034891855
86435,2021,0.04902551
86437,2006,0.014448601
86437,2007,0.021040539
86437,2008,0.066756095
86437,2009,0.106642391
86440,2006,0.016408173
86440,2007,0.02081291
86440,2008,0.048085151
86440,2009,0.048000419
86440,2010,0.023883264
86440,2011,0.037155135
86440,2012,0.018645962
86440,2013,0.017976976
86440,2014,0.014656332
86440,2015,0.018438152
86440,2016,0.018436633
86442,2006,0.010140248
86442,2007,0.009741671
86442,2008,0.033988233
86442,2009,0.021393284
86442,2010,0.010004014
86442,2011,0.009394945
86442,2012,0.009509026
86442,2013,0.009262164
86461,2006,0.005250141
86461,2007,0.00142248
86465,2006,0.005327556
86465,2007,0.005970521
86465,2008,0.02308754
86465,2009,0.013990388
86465,2010,0.005359075
86467,2006,0.008440248
86467,2007,0.009336654
86467,2008,0.026366207
86467,2009,0.014008399
86467,2010,0.005828569
86468,2006,0.006750408
86468,2007,0.006996032
86468,2008,0.023153927
86468,2009,0.01331665
86468,2010,0.00546459
86469,2006,0.007907302
86469,2007,0.009060011
86469,2008,0.027562267
86469,2009,0.015299565
86469,2010,0.006058544
86473,2006,0.006167104
86473,2007,0.007103318
86473,2008,0.018577844
86473,2009,0.010772326
86473,2010,0.004397435
86474,2006,0.045206044
86474,2007,0.025595427
86474,2008,0.062994857
86474,2009,0.036580475
86474,2010,0.026973105
86474,2011,0.027854916
86474,2012,0.025858953
86474,2013,0.03585567
86474,2014,0.024229231
86474,2015,0.015891972
86474,2016,0.032475993
86474,2017,0.036122606
86474,2018,0.05518674
86474,2019,0.021898222
86474,2020,0.035517716
86474,2021,0.027629149
86475,2006,0.005145904
86475,2007,0.004458179
86475,2008,0.016490967
86475,2009,0.009373726
86475,2010,0.004109927
86476,2006,0.003909723
86476,2007,0.005014644
86476,2008,0.021319462
86476,2009,0.010110384
86476,2010,0.00479448
86477,2006,0.005811677
86477,2007,0.006204814
86477,2008,0.021230006
86477,2009,0.012953555
86477,2010,0.004656137
86478,2006,0.00442494
86478,2007,0.005433159
86478,2008,0.021506501
86478,2009,0.011305245
86478,2010,0.006375401
86479,2006,0.004495724
86479,2007,0.005327187
86479,2008,0.02267084
86479,2009,0.012230342
86479,2010,0.005366436
86480,2006,0.004573903
86480,2007,0.0052974
86480,2008,0.019388401
86480,2009,0.009974368
86480,2010,0.003622347
86481,2006,0.006018751
86481,2007,0.006295648
86481,2008,0.020158466
86481,2009,0.015263049
86481,2010,0.004963658
86483,2006,0.005204344
86483,2007,0.006953846
86483,2008,0.015309271
86483,2009,0.008091671
86483,2010,0.004516404
86484,2006,0.005703495
86484,2007,0.005882583
86484,2008,0.01700841
86484,2009,0.009600339
86484,2010,0.003250759
86485,2006,0.004815293
86485,2007,0.005997286
86485,2008,0.019601078
86485,2009,0.010688343
86485,2010,0.004561021
86496,2006,0.039228732
86496,2007,0.032234402
86496,2008,0.07258484
86496,2009,0.081688075
86496,2010,0.043723435
86496,2011,0.032092871
86497,2006,0.012615432
86497,2007,0.015107343
86497,2008,0.036903527
86497,2009,0.03537187
86497,2010,0.027079445
86497,2011,0.026645727
86497,2012,0.024233712
86497,2013,0.007007962
86512,2006,0.013564739
86512,2007,0.025663856
86512,2008,0.056605567
86512,2009,0.070868153
86512,2010,0.065214339
86512,2011,0.061515214
86516,2006,0.013805141
86525,2006,0.027034308
86525,2007,0.028183471
86525,2008,0.048678824
86525,2009,0.034446639
86525,2010,0.018549132
86525,2011,0.027340042
86525,2012,0.019766421
86525,2013,0.017857938
86525,2014,0.024675008
86526,2006,0.01648689
86526,2007,0.024786566
86526,2008,0.048214293
86526,2009,0.069885553
86526,2010,0.06571647
86526,2011,0.100447155
86526,2012,0.105695114
86526,2013,0.037824911
86526,2014,0.023601938
86526,2015,0.023674209
86526,2016,0.034779051
86526,2017,0.038407345
86526,2018,0.020670782
86526,2019,0.01217429
86526,2020,0.028085045
86526,2021,0.018384508
86527,2006,0.023091514
86527,2007,0.028950364
86527,2008,0.057107223
86527,2009,0.090470983
86529,2006,0.016381065
86529,2007,0.016618258
86529,2008,0.033776319
86531,2006,0.016370347
86531,2007,0.021920885
86531,2008,0.031485415
86531,2009,0.050004793
86531,2010,0.034062623
86531,2011,0.033648006
86531,2012,0.024051999
86531,2013,0.02192623
86531,2014,0.008544092
86533,2006,0.029913671
86533,2007,0.027758228
86533,2008,0.057224098
86533,2009,0.054904812
86533,2010,0.025951811
86533,2011,0.013671938
86533,2012,0.013845433
86533,2013,0.016530825
86533,2014,0.012236225
86533,2015,0.033723137
86534,2006,0.020952415
86534,2007,0.020677159
86534,2008,0.036815444
86534,2009,0.03358636
86534,2010,0.020636458
86534,2011,0.022610921
86534,2012,0.029136017
86543,2006,0.01642821
86543,2007,0.02151684
86543,2008,0.046632348
86544,2006,0.021711768
86544,2007,0.031110316
86544,2008,0.031993529
86544,2009,0.031828652
86544,2010,0.030197479
86544,2011,0.023088388
86544,2012,0.030697702
86544,2013,0.025483207
86544,2014,0.019835505
86544,2015,0.024363965
86544,2016,0.031706715
86544,2017,0.019509122
86544,2018,0.026817963
86544,2019,0.028567103
86544,2020,0.04568323
86544,2021,0.020986132
86547,2006,0.026295945
86547,2007,0.028199065
86547,2008,0.088884038
86547,2009,0.175606138
86547,2010,0.037309087
86547,2011,0.03767962
86547,2012,0.027077222
86547,2013,0.021275675
86547,2014,0.016776873
86547,2015,0.017772909
86547,2016,0.03265805
86547,2017,0.020608921
86547,2018,0.029965479
86547,2019,0.037450842
86547,2020,0.069705468
86547,2021,0.034487031
86548,2006,0.024346442
86548,2007,0.023094443
86548,2008,0.03681552
86548,2009,0.028919626
86548,2010,0.022501942
86548,2011,0.017628545
86549,2006,0.004449419
86549,2007,0.005845337
86549,2008,0.028877567
86549,2009,0.02151501
86550,2006,0.005226055
86550,2007,0.006051706
86550,2008,0.018502368
86550,2009,0.016464648
86550,2010,0.008714584
86550,2011,0.006486279
86550,2012,0.006859269
86550,2013,0.009217525
86550,2014,0.005259447
86550,2015,0.006680671
86550,2016,0.00621609
86550,2017,0.006303105
86550,2018,0.004564023
86551,2006,0.007620189
86551,2007,0.006906351
86551,2008,0.020817928
86551,2009,0.016720083
86551,2010,0.01131307
86551,2011,0.011283529
86551,2012,0.008363419
86551,2013,0.009070226
86551,2014,0.004411699
86551,2015,0.007936669
86551,2016,0.007976035
86551,2017,0.004375256
86551,2018,0.004226195
86551,2019,0.004405522
86552,2006,0.005914481
86552,2007,0.007592314
86552,2008,0.032519285
86552,2009,0.016496244
86552,2010,0.010451644
86552,2011,0.010318493
86552,2012,0.007893504
86552,2013,0.010878834
86552,2014,0.00576783
86552,2015,0.007019891
86552,2016,0.007494136
86552,2017,0.004931219
86552,2018,0.003941713
86552,2019,0.005054055
86552,2020,0.021171089
86552,2021,0.006469925
86553,2006,0.006929962
86553,2007,0.007420254
86553,2008,0.021466643
86553,2009,0.013941706
86553,2010,0.00930533
86553,2011,0.01011303
86553,2012,0.009092242
86553,2013,0.00982281
86553,2014,0.008578073
86553,2015,0.006579151
86553,2016,0.009483441
86553,2017,0.005696794
86553,2018,0.004611093
86553,2019,0.005698018
86555,2006,0.007487695
86555,2007,0.007043742
86555,2008,0.022155839
86555,2009,0.018372094
86555,2010,0.009695129
86555,2011,0.007766975
86555,2012,0.00885227
86555,2013,0.009655211
86555,2014,0.005558046
86555,2015,0.005911654
86555,2016,0.005829305
86555,2017,0.004727969
86555,2018,0.005139957
86555,2019,0.005146887
86556,2006,0.004284886
86556,2007,0.006418587
86556,2008,0.029561347
86556,2009,0.017438318
86556,2010,0.009596137
86556,2011,0.010087794
86556,2012,0.008962998
86556,2013,0.010344718
86556,2014,0.006235144
86556,2015,0.007912882
86556,2016,0.007499025
86556,2017,0.004766409
86556,2018,0.005521891
86556,2019,0.004733656
86556,2020,0.0156869
86556,2021,0.005941518
86557,2006,0.007301052
86557,2007,0.005600742
86557,2008,0.022833049
86557,2009,0.014594242
86557,2010,0.008470881
86557,2011,0.008410942
86557,2012,0.009440534
86557,2013,0.01178624
86557,2014,0.00692683
86557,2015,0.009010382
86557,2016,0.011402105
86557,2017,0.005068754
86557,2018,0.005191303
86557,2019,0.004278552
86558,2006,0.005354543
86558,2007,0.008002621
86558,2008,0.026100126
86558,2009,0.019783713
86558,2010,0.008484368
86558,2011,0.007506802
86558,2012,0.007873245
86558,2013,0.011057455
86558,2014,0.007754293
86558,2015,0.006757607
86558,2016,0.009999109
86558,2017,0.004760157
86558,2018,0.005148883
86558,2019,0.006058916
86558,2020,0.016560049
86558,2021,0.005888711
86560,2006,0.015753166
86560,2007,0.022538946
86560,2008,0.07405397
86560,2009,0.066110687
86560,2010,0.038203811
86560,2011,0.046266608
86560,2012,0.028515472
86560,2013,0.024567879
86560,2014,0.019489796
86560,2015,0.024272654
86560,2016,0.023410116
86560,2017,0.021108134
86560,2018,0.031710554
86560,2019,0.03683648
86560,2020,0.076049223
86560,2021,0.041756573
86563,2006,0.014119158
86563,2007,0.019974489
86563,2008,0.056911801
86563,2009,0.053944156
86563,2010,0.029329955
86563,2011,0.030629806
86563,2012,0.01791028
86563,2013,0.015737799
86563,2014,0.011524981
86563,2015,0.01504037
86563,2016,0.020694728
86563,2017,0.012409902
86563,2018,0.015204563
86563,2019,0.015465491
86563,2020,0.083865402
86563,2021,0.032118161
86566,2006,0.016642464
86566,2007,0.015353716
86566,2008,0.029608482
86566,2009,0.032885749
86566,2010,0.021771321
86566,2011,0.025821579
86566,2012,0.018212168
86566,2013,0.013334867
86569,2006,0.043339511
86569,2007,0.041133575
86569,2008,0.022055164
86570,2006,0.013028543
86570,2007,0.020549018
86570,2008,0.072023357
86570,2009,0.109184445
86570,2010,0.177532037
86573,2006,0.017404207
86573,2007,0.01348807
86573,2008,0.023878528
86573,2009,0.044144788
86573,2010,0.027045066
86573,2011,0.01496828
86573,2012,0.018501455
86573,2013,0.014157544
86573,2014,0.009670849
86573,2015,0.01981579
86573,2016,0.026560289
86573,2017,0.015585586
86573,2018,0.029374311
86573,2019,0.018281803
86573,2020,0.040262819
86573,2021,0.019250082
86574,2006,0.019399473
86574,2007,0.030005151
86574,2008,0.079765138
86574,2009,0.096932976
86574,2010,0.040394618
86574,2011,0.071580426
86576,2006,0.014172662
86576,2007,0.026240421
86576,2008,0.03133114
86578,2006,0.029759349
86578,2007,0.027736055
86578,2008,0.057787766
86578,2009,0.055711564
86578,2010,0.055783368
86578,2011,0.03104647
86578,2012,0.030931834
86578,2013,0.020478957
86578,2014,0.022471702
86578,2015,0.015214344
86578,2016,0.018287525
86578,2017,0.026298577
86578,2018,0.032755594
86578,2019,0.028660152
86578,2020,0.070901351
86578,2021,0.032887963
86580,2006,0.030149021
86580,2007,0.029177128
86580,2008,0.052642473
86580,2009,0.037064781
86580,2010,0.02712389
86580,2011,0.036435734
86580,2012,0.020095321
86580,2013,0.013673048
86580,2014,0.015911413
86580,2015,0.021727898
86580,2016,0.029624635
86580,2017,0.025440878
86580,2018,0.030983052
86580,2019,0.025577991
86580,2020,0.036422093
86580,2021,0.028339141
86581,2006,0.03410539
86581,2007,0.026785942
86581,2008,0.06229389
86581,2009,0.108721963
86581,2010,0.055562501
86581,2011,0.108128182
86581,2012,0.085351873
86581,2013,0.148755704
86581,2014,0.147500154
86581,2015,0.062223254
86581,2016,0.027059991
86581,2017,0.044367931
86581,2018,0.052511121
86581,2019,0.097656618
86581,2020,0.063715128
86581,2021,0.037254995
86582,2006,0.01435199
86582,2007,0.02348782
86582,2008,0.037665724
86582,2009,0.032140726
86582,2010,0.022575592
86582,2011,0.026754008
86582,2012,0.020638602
86582,2013,0.012554664
86582,2014,0.012894286
86582,2015,0.014378341
86582,2016,0.01721881
86582,2017,0.015267991
86582,2018,0.017350461
86582,2019,0.016296741
86582,2020,0.056863687
86582,2021,0.023188841
86583,2006,0.017904246
86583,2007,0.024641634
86583,2008,0.043927219
86583,2009,0.043547527
86583,2010,0.023315972
86583,2011,0.035644929
86583,2012,0.034367878
86586,2006,0.049592141
86586,2007,0.023472606
86590,2006,0.010234161
86590,2007,0.013980162
86590,2008,0.028919627
86590,2009,0.022838624
86590,2010,0.020592697
86590,2011,0.001397294
86593,2006,0.019100004
86593,2007,0.031944695
86593,2008,0.053488497
86593,2009,0.032990432
86593,2010,0.024539103
86593,2011,0.038334231
86593,2012,0.019451806
86593,2013,0.023286436
86593,2014,0.022762639
86593,2015,0.02120216
86593,2016,0.017991187
86593,2017,0.010805994
86593,2018,0.016704294
86593,2019,0.020264615
86593,2020,0.048612277
86593,2021,0.024602827
86594,2006,0.016980019
86594,2007,0.022113472
86594,2008,0.040617012
86594,2009,0.033977106
86594,2010,0.026341588
86594,2011,0.035050288
86594,2012,0.020980974
86594,2013,0.017220471
86594,2014,0.019075628
86594,2015,0.014960321
86594,2016,0.024664099
86594,2017,0.014423679
86594,2018,0.02557789
86594,2019,0.020588024
86594,2020,0.036430364
86594,2021,0.021263948
86595,2006,0.019033916
86595,2007,0.02792748
86595,2008,0.068264318
86595,2009,0.05393426
86595,2010,0.023645436
86595,2011,0.022894762
86595,2012,0.024648504
86595,2013,0.020693701
86595,2014,0.019763489
86595,2015,0.006387772
86685,2006,0.014099902
86685,2007,0.023638752
86685,2008,0.083067149
86685,2009,0.097380963
86685,2010,0.044776795
86685,2011,0.033157677
86685,2012,0.016724777
86685,2013,0.012641543
86709,2006,0.02640233
86709,2007,0.038159306
86709,2008,0.04704104
86709,2009,0.034996993
86709,2010,0.027508141
86709,2011,0.036469882
86709,2012,0.026858697
86709,2013,0.036081475
86709,2014,0.031261408
86709,2015,0.019325991
86709,2016,0.022158426
86709,2017,0.024025833
86713,2006,0.031251658
86713,2007,0.033844751
86713,2008,0.051226543
86713,2009,0.051031831
86719,2006,0.012388669
86719,2007,0.018884462
86719,2008,0.061047893
86719,2009,0.07390479
86719,2010,0.026793638
86719,2011,0.026142607
86719,2012,0.015979886
86719,2013,0.012177877
86719,2014,0.013765893
86719,2015,0.015791283
86719,2016,0.020499106
86719,2017,0.01571436
86719,2018,0.016416596
86719,2019,0.020006585
86719,2020,0.042022444
86719,2021,0.021191199
86720,2006,0.018159154
86720,2007,0.020702285
86720,2008,0.032447346
86720,2009,0.031102313
86720,2010,0.022352271
86720,2011,0.030299702
86720,2012,0.021508264
86720,2013,0.015040245
86720,2014,0.019036139
86720,2015,0.018315673
86720,2016,0.019107138
86720,2017,0.026335932
86721,2006,0.018616017
86721,2007,0.018917228
86721,2008,0.02860857
86721,2009,0.020657706
86725,2006,0.015775114
86725,2007,0.015547852
86725,2008,0.029495539
86725,2009,0.023131906
86725,2010,0.016274398
86725,2011,0.020093918
86725,2012,0.016954097
86725,2013,0.01241099
86725,2014,0.0004871
86728,2006,0.035429766
86728,2007,0.03260491
86728,2008,0.050116722
86728,2009,0.055250458
86728,2010,0.043657949
86728,2011,0.052414379
86728,2012,0.053679043
86728,2013,0.053834125
86728,2014,0.055248814
86728,2015,0.037041298
86728,2016,0.023804901
86728,2017,0.024013472
86728,2018,0.035630206
86728,2019,0.022252294
86728,2020,0.050793478
86728,2021,0.055344424
86729,2006,0.029627062
86731,2006,0.024298711
86731,2007,0.013703207
86738,2006,0.055735923
86738,2007,0.101779069
86738,2008,0.016671818
86743,2006,0.024810941
86743,2007,0.037347425
86750,2006,0.027037949
86750,2007,0.028889533
86751,2006,0.015390994
86751,2007,0.019893077
86751,2008,0.029458633
86754,2006,0.004536946
86754,2007,0.004832026
86754,2008,0.016561762
86754,2009,0.010847335
86754,2010,0.008119732
86754,2011,0.008668781
86754,2012,0.007232333
86754,2013,0.010802987
86754,2014,0.004373708
86754,2015,0.005180279
86754,2016,0.008060641
86754,2017,0.005058666
86754,2018,0.005020196
86754,2019,0.004184636
86754,2020,0.015443168
86754,2021,0.007465834
86756,2006,0.00961918
86756,2007,0.013249592
86756,2008,0.026247169
86756,2009,0.02292427
86756,2010,0.005664345
86760,2006,0.034818845
86771,2006,0.030145844
86771,2007,0.030291786
86771,2008,0.055319664
86776,2006,0.020795927
86776,2007,0.022617682
86776,2008,0.041337522
86776,2009,0.025370407
86776,2010,0.01662141
86776,2011,0.022702605
86776,2012,0.019640395
86776,2013,0.022843107
86776,2014,0.015713494
86776,2015,0.016632989
86776,2016,0.017217429
86776,2017,0.012898914
86776,2018,0.014970068
86776,2019,0.015190134
86776,2020,0.02731588
86776,2021,0.016033093
86778,2006,0.020652633
86778,2007,0.022689255
86778,2008,0.034897056
86778,2009,0.031689479
86778,2010,0.026342964
86778,2011,0.027967146
86778,2012,0.016375214
86778,2013,0.014337227
86778,2014,0.013411127
86778,2015,0.013550354
86778,2016,0.016742726
86778,2017,0.018888244
86778,2018,0.026498925
86778,2019,0.025615927
86778,2020,0.037974997
86778,2021,0.026030919
86780,2006,0.00189677
86786,2006,0.019710223
86786,2007,0.025757819
86786,2008,0.034357376
86786,2009,0.028041504
86786,2010,0.037548441
86789,2006,0.016930765
86789,2007,0.018126843
86789,2008,0.034731958
86789,2009,0.028933392
86789,2010,0.001440259
86791,2006,0.025536389
86791,2007,0.033628046
86791,2008,0.03737204
86791,2009,0.032453247
86791,2010,0.023657398
86791,2011,0.038831255
86793,2006,0.014112436
86793,2007,0.016421916
86793,2008,0.051204844
86793,2009,0.090253869
86793,2010,0.040183668
86793,2011,0.041024091
86793,2012,0.029311644
86793,2013,0.018717328
86793,2014,0.025353978
86793,2015,0.014388353
86793,2016,0.015534855
86793,2017,0.015881147
86799,2006,0.026542356
86799,2007,0.02618752
86799,2008,0.066669586
86799,2009,0.044445474
86799,2010,0.028330503
86799,2011,0.031593398
86799,2012,0.024441428
86799,2013,0.020096623
86799,2014,0.016640038
86799,2015,0.043153084
86799,2016,0.046105658
86799,2017,0.023663095
86799,2018,0.024948406
86799,2019,0.037223299
86799,2020,0.056156554
86799,2021,0.028043761
86802,2006,0.01875864
86802,2007,0.01464716
86802,2008,0.033310947
86802,2009,0.0344282
86802,2010,0.019222766
86802,2011,0.014151304
86802,2012,0.033182899
86802,2013,0.021455315
86802,2014,0.022484216
86802,2015,0.038052424
86802,2016,0.050663568
86802,2017,0.02776141
86802,2018,0.058878735
86804,2006,0.02099092
86804,2007,0.024624143
86804,2008,0.058576325
86804,2009,0.045216595
86804,2010,0.021893514
86804,2011,0.034407868
86804,2012,0.023833036
86804,2013,0.012365946
86808,2006,0.010655664
86808,2007,0.011483501
86808,2008,0.022677147
86809,2006,0.017989869
86809,2007,0.016987203
86809,2008,0.045677958
86809,2009,0.040871609
86809,2010,0.017282443
86809,2011,0.025181034
86809,2012,0.014721419
86809,2013,0.010958561
86809,2014,0.013831634
86809,2015,0.031599818
86809,2016,0.00150348
86812,2006,0.034001419
86812,2007,0.049795852
86814,2006,0.011528198
86814,2007,0.013205944
86814,2008,0.031802381
86814,2009,0.034018201
86814,2010,0.024971937
86814,2011,0.017058586
86814,2012,0.014347083
86814,2013,0.017044765
86814,2014,0.013931193
86814,2015,0.014045523
86814,2016,0.014622867
86814,2017,0.014440129
86814,2018,0.012878946
86814,2019,0.015799886
86814,2020,0.0462559
86814,2021,0.019824811
86818,2006,0.023798394
86818,2007,0.023899534
86818,2008,0.045850297
86818,2009,0.041101314
86818,2010,0.027183478
86818,2011,0.022924183
86818,2012,0.014726847
86818,2013,0.014090945
86818,2014,0.015973252
86818,2015,0.01513089
86818,2016,0.016061627
86818,2017,0.010343676
86818,2018,0.012332488
86818,2019,0.012970647
86818,2020,0.028511744
86818,2021,0.016601271
86819,2006,0.019917792
86819,2007,0.041183621
86819,2008,0.080527099
86819,2009,0.065438847
86819,2010,0.039899645
86819,2011,0.038414919
86819,2012,0.039260374
86819,2013,0.031916467
86819,2014,0.055248484
86819,2015,0.042607107
86819,2016,0.024681897
86819,2017,0.036839643
86819,2018,0.059468974
86819,2019,0.041463626
86819,2020,0.071491273
86819,2021,0.039937966
86820,2006,0.00824027
86820,2007,0.014957987
86820,2008,0.022395735
86820,2009,0.020893976
86820,2010,0.013529498
86820,2011,0.012290072
86820,2012,0.006405433
86820,2013,0.006896995
86820,2014,0.007887523
86820,2015,0.009329747
86820,2016,0.009724445
86820,2017,0.010302367
86820,2018,0.010112294
86820,2019,0.010484888
86820,2020,0.02872675
86820,2021,0.013927811
86823,2006,0.018115753
86823,2007,0.017956373
86823,2008,0.019480455
86826,2006,
86827,2006,0.021193654
86827,2007,0.022998102
86827,2008,0.038550852
86827,2009,0.034647948
86827,2010,0.026124856
86827,2011,0.030167281
86827,2012,0.02168163
86827,2013,0.027182053
86827,2014,0.017592612
86827,2015,0.02275883
86827,2016,0.026858326
86827,2017,0.024726987
86827,2018,0.029880732
86827,2019,0.026316697
86827,2020,0.033634651
86827,2021,0.020553647
86830,2006,0.027919095
86830,2007,0.016706811
86830,2008,0.03161584
86830,2009,0.024353335
86830,2010,0.020375019
86830,2011,0.027962707
86830,2012,0.033236336
86830,2013,0.017798464
86830,2014,0.01672053
86830,2015,0.011581542
86845,2006,0.015023265
86845,2007,0.017980258
86845,2008,0.017446882
86858,2006,0.023848656
86858,2007,0.049156015
86858,2008,0.072671645
86865,2006,0.032915478
86866,2006,0.022359875
86866,2007,0.031459656
86866,2008,0.084015053
86866,2009,0.068868785
86866,2010,0.051495595
86866,2011,0.036726071
86866,2012,0.025948346
86866,2013,0.031319066
86866,2014,0.025672989
86866,2015,0.043374493
86866,2016,0.033368629
86866,2017,0.042338489
86866,2018,0.026893702
86866,2019,0.031441769
86866,2020,0.09381427
86866,2021,1.06512484
86868,2006,0.014795823
86868,2007,0.021534983
86868,2008,0.049999259
86868,2009,0.038185803
86868,2010,0.019342421
86868,2011,0.023904551
86868,2012,0.018008328
86868,2013,0.01355714
86868,2014,0.010903098
86868,2015,0.014043062
86868,2016,0.016910689
86868,2017,0.012405175
86868,2018,0.016159993
86868,2019,0.014897503
86868,2020,0.032893654
86868,2021,0.015877633
86869,2006,0.012437979
86869,2007,0.020514146
86869,2008,0.03776634
86869,2009,0.024658747
86869,2010,0.018855448
86869,2011,0.017198326
86869,2012,0.014389981
86869,2013,0.015089849
86869,2014,0.015099409
86869,2015,0.012839943
86869,2016,0.014700809
86869,2017,0.012969432
86869,2018,0.013988195
86869,2019,0.00970345
86869,2020,0.021554164
86869,2021,0.015000963
86870,2006,0.004181827
86870,2007,0.005530481
86870,2008,0.021706021
86870,2009,0.011212961
86870,2010,0.007107705
86870,2011,0.00733197
86870,2012,0.005638807
86870,2013,0.007528603
86870,2014,0.004219605
86870,2015,0.004945898
86870,2016,0.00603254
86870,2017,0.003418025
86870,2018,0.003377932
86870,2019,0.003539609
86870,2020,0.015056691
86870,2021,0.004409463
86871,2006,0.007228029
86871,2007,0.006539426
86871,2008,0.019853154
86871,2009,0.011354541
