LPERMNO,year,adj_prccd
14401,2015,2.9812501241402005
14401,2016,4.077147001936116
14401,2017,5.3816702904313845
14401,2018,7.776017105790089
14401,2019,5.192685187714202
14401,2020,8.527108863759178
14401,2021,4.603813410805099
14406,2014,3.6967688102670726
14406,2015,5.999401617013232
14406,2016,1.0472795060606237
14406,2017,1.3046348184690444
14406,2018,0.9772407582584725
14406,2019,0.7904028384707025
14406,2020,2.1579835950780164
14406,2021,2.401243649284183
14408,2014,2.9672302994660105
14408,2015,2.3899347460747045
14408,2016,7.072910697658489
14408,2017,4.079951084778256
14408,2018,4.222618870639457
14409,2014,2.848530513935585
14409,2015,3.684096186662103
14409,2016,6.0509344459614445
14409,2017,3.349359059826935
14414,2014,2.5439133280528825
14414,2015,2.848744574763496
14414,2016,1.4255795686601485
14414,2017,1.8678473326385208
14414,2018,1.675326094632845
14414,2019,2.7487536669498107
14414,2020,4.0286904988799686
14414,2021,8.296976166629996
14415,2014,0.9925840890196272
14415,2015,1.0213882034206363
14415,2016,3.770734391205174
14415,2017,2.459839068052413
14416,2015,41.48092111165358
14416,2016,2.041835133849297
14417,2014,27.94897874593614
14417,2015,4.560345676886816
14417,2016,1.3346455897806246
14417,2017,1.01678815224674
14417,2018,0.0721570886275564
14418,2014,0.4040596904015456
14418,2015,0.9581332593594212
14418,2016,1.6669940545916395
14418,2017,1.0547751931484994
14418,2018,1.3863181066070072
14420,2014,15.719950666878228
14420,2015,10.785162196139682
14420,2016,3.2665429719320462
14420,2017,1.3376252302552678
14420,2018,0.2663746361829399
14420,2019,0.2849532398467505
14421,2014,0.0797648798916125
14421,2015,0.1156182901210648
14423,2014,2.5673704492736267
14423,2015,8.263471886920467
14423,2016,0.1615131580988912
14425,2014,0.402709023743752
14425,2015,0.3878576401753626
14425,2016,0.7881243494335871
14425,2017,1.5837260630746215
14425,2018,2.5464846395361755
14426,2014,9.286473934103965
14426,2015,5.182345570232539
14426,2016,1.4999532334242969
14426,2017,1.993785004355373
14426,2018,2.081917004289319
14426,2019,4.058426737799299
14426,2020,2.3863096857240547
14426,2021,6.547841592087265
14433,2014,0.0874340499965416
14433,2015,2.3954846479056937
14433,2016,2.0110282607170022
14433,2017,1.042315300880085
14433,2018,1.2872726999739894
14433,2019,1.631278928128906
14433,2020,1.8258698472814767
14433,2021,1.3093121877355451
14441,2014,0.3040757918262783
14441,2015,0.9859547375374628
14441,2016,1.09265290871051
14441,2017,0.7732069896314172
14441,2018,4.594047486935483
14441,2019,4.253287411611863
14441,2020,4.140023894335449
14441,2021,3.750881355698358
14448,2014,6.86255327638853
14448,2015,17.687960356695328
14450,2014,1.0747281975737182
14450,2015,1.1279118727070865
14450,2016,1.324738942575584
14450,2017,0.8874840189851978
14450,2018,1.170643312212626
14450,2019,0.5688053080411805
14450,2020,2.9272167278786583
14450,2021,1.155150206355611
14461,2006,5.763962505062205
14461,2007,14.874057048897193
14461,2008,12.633765166395072
14461,2009,3.848037969031233
14461,2010,4.493004574945316
14461,2011,9.197914451523308
14461,2012,0.1312407445918271
14463,2014,0.9876890887946014
14463,2015,1.4143653064875474
14464,2014,1.965591352412101
14464,2015,1.4520573358564044
14464,2016,1.361173913458403
14464,2017,2.2061028726477687
14464,2018,2.636118691755318
14464,2019,1.198599485619918
14464,2020,7.893839887769269
14470,2014,2.552818438963456
14470,2015,1.4613243660686188
14470,2016,0.7106113531515109
14471,2014,0.3724358235373772
14471,2015,1.3548951052637233
14471,2016,2.046611451683328
14478,2014,1.8084111100975304
14478,2015,2.100632226639583
14478,2016,2.7347607246029626
14478,2017,1.820510785991766
14478,2018,3.777474524713644
14478,2019,3.9924431944343866
14478,2020,0.1628949234908422
14479,2014,1.7279015447161774
14479,2015,3.206484692616133
14479,2016,6.632943355532729
14479,2017,9.72547929358959
14479,2018,12.58841207318472
14479,2019,9.425500014330348
14479,2020,21.590221653903495
14479,2021,9.65705687952784
14489,2014,0.8299009554597099
14489,2015,1.67909391674419
14489,2016,1.6550253042787058
14489,2017,0.5456313618786891
14489,2018,2.1929320643877466
14489,2019,1.1228486920502263
14489,2020,6.816037006916972
14489,2021,1.3539957824712836
14490,2014,3.1117129807314403
14490,2015,2.9981755504486287
14490,2016,1.446881462862734
14490,2017,1.922483034315235
14490,2018,2.110250056328813
14490,2019,2.651952243699818
14490,2020,2.996903975016897
14490,2021,1.2267743251846737
14493,2014,1.425100231623563
14493,2015,0.7930364867376781
14493,2016,0.6655302963232526
14493,2017,1.4514923658977736
14493,2018,3.628476523065116
14493,2019,1.4228346517780923
14493,2020,4.127337420796275
14493,2021,2.022073352067544
14495,2014,3.8421795445109823
14495,2015,1.1092352262994738
14495,2016,1.5319729035986251
14495,2017,0.9199106954750552
14495,2018,0.4550312348632728
14495,2019,0.3919105712342942
14495,2020,1.0581521272775545
14495,2021,2.52730221593464
14498,2014,2.0602045189151
14498,2015,1.161129159154808
14498,2016,0.7655772534209355
14498,2017,0.7442009624489611
14498,2018,0.4383178420704448
14498,2019,0.5408215578294643
14500,2014,0.6955460242392373
14500,2015,0.7259703627267055
14500,2016,1.843785187035438
14500,2017,1.2339924305695171
14500,2018,1.070854636894354
14500,2019,1.31787052046812
14500,2020,3.493643271746412
14500,2021,6.204907587232222
14503,2014,1.665663962167347
14503,2015,3.1153644352100733
14503,2016,2.332542279814456
14503,2017,2.128374407698004
14503,2018,1.7074285365873236
14503,2019,4.333866407516808
14503,2020,9.379498354786268
14503,2021,3.816479741720927
14505,2014,3.0295246561596807
14505,2015,6.96173871092159
14505,2016,3.386976070639159
14505,2017,1.1447798667411255
14505,2018,2.6212265757474107
14505,2019,2.8323800484618187
14505,2020,1.841921848162184
14505,2021,2.3226315569415674
14507,2014,0.7227447720285018
14507,2015,2.245122548764341
14507,2016,1.9139646473012288
14507,2017,0.5718294995316147
14507,2018,1.542522686594748
14507,2019,0.749414054537855
14507,2020,3.0658823189768105
14507,2021,0.9861632304022838
14514,2014,1.3419370292784203
14514,2015,3.163502715568239
14514,2016,2.396942443803588
14514,2017,0.964671463786286
14514,2018,1.177458438236683
14514,2019,0.8579757206765649
14514,2020,3.552754983527016
14520,2014,1.7041094152983611
14520,2015,0.5577941069196708
14520,2016,1.7560674019397635
14520,2017,1.4236630897909317
14520,2018,1.8916856318473765
14520,2019,1.9148363953174297
14520,2020,4.556694129948028
14520,2021,3.863954526277529
14522,2014,0.4636935859394283
14522,2015,1.1869592565462206
14522,2016,1.4662513303164992
14522,2017,0.9075665659648168
14522,2018,1.228950920584149
14522,2019,3.0942598887861053
14522,2020,4.911809229609544
14522,2021,3.988973525115049
14524,2014,2.576623196430392
14524,2015,1.796221304118916
14524,2016,0.0566341394947776
14526,2006,1.9886898473403447
14526,2007,4.913705659590344
14526,2008,7.526910853156438
14526,2009,2.8229362592968963
14526,2010,3.29368781996596
14526,2011,2.971264723697398
14526,2012,5.558579278807639
14526,2013,6.293871724596263
14526,2014,8.64396365299166
14526,2015,8.746126689678373
14526,2016,7.164809413516872
14526,2017,8.529347703164234
14526,2018,9.53547248552653
14526,2019,5.302919895551649
14526,2020,9.903938828075583
14526,2021,7.328237411922213
14532,2014,0.921546826398907
14532,2015,2.366623906798728
14532,2016,1.9345909074825636
14532,2017,1.687822806988276
14532,2018,0.9366967924961268
14532,2019,1.557508173727318
14532,2020,10.333614713291809
14532,2021,16.987255656669113
14541,2006,14.386429393282778
14541,2007,22.877138543536148
14541,2008,25.53570075904043
14541,2009,15.587217265214385
14541,2010,17.168756775470584
14541,2011,15.92587068916732
14541,2012,16.387550140742658
14541,2013,14.267152152470889
14541,2014,22.955086116835915
14541,2015,33.99694914944764
14541,2016,36.17894526951535
14541,2017,24.19843321044756
14541,2018,22.82158440600021
14541,2019,16.949179521524595
14541,2021,40.47678823642659
14542,2014,47.49087667738589
14550,2014,2.0216659496017337
14550,2015,3.8628119482210495
14550,2016,1.074269407165064
14550,2017,0.8178259743385446
14550,2018,2.1166337050690336
14550,2019,3.4931035173983904
14550,2020,5.620877633609073
14550,2021,0.8713104130491832
14552,2014,0.9213102202858288
14552,2015,3.297631208168708
14552,2016,1.527005470602631
14552,2017,4.041808749573322
14552,2018,0.0642317101693158
14553,2014,1.683450327474653
14553,2015,1.3805341308010746
14558,2014,1.014066263744822
14558,2015,1.2433580770831771
14558,2016,1.3357325899441803
14558,2017,3.003180126772354
14558,2018,1.6077070100657087
14558,2019,2.874367970460304
14558,2020,6.981782444939718
14558,2021,5.366448592420384
14559,2014,0.46538422835017
14559,2015,0.617197378946525
14559,2016,1.0520346236640103
14559,2017,0.738827009781636
14559,2018,1.1425077025234598
14559,2019,1.7579738469417383
14559,2020,3.0840117931364066
14559,2021,5.961110311283754
14564,2014,1.9596361458028235
14564,2015,2.9448265291015785
14564,2016,4.44485975473213
14564,2017,0.7349000436679427
14564,2018,2.2428806069955782
14564,2019,2.313008574785955
14564,2020,3.2302982363180424
14564,2021,2.3501681958470164
14565,2014,1.280266981723872
14565,2015,1.7175507942127624
14565,2016,4.070722290366742
14565,2017,3.581602125094101
14565,2018,3.2705565049196363
14565,2019,1.725367838204762
14565,2020,6.750048134511325
14565,2021,4.989069518863059
14566,2014,1.1452785722285266
14566,2015,0.5422089402959959
14566,2016,0.5444193441048453
14566,2017,0.9944976432579372
14566,2018,1.2119293180280528
14566,2019,0.6121675894139493
14566,2020,0.9536461962848644
14566,2021,1.2791812753845575
14567,2014,2.786140319769033
14567,2015,7.209595353854391
14567,2016,7.651154735719291
14567,2017,11.193621516657032
14567,2018,21.218865303200797
14567,2019,13.12663896076643
14567,2020,12.901088535369896
14567,2021,6.475860749952498
14570,2014,1.7886491350796736
14570,2015,2.759532806291091
14570,2016,2.8336975304245824
14572,2014,1.8973017323389825
14572,2015,1.962241608007781
14572,2016,0.5492413960349295
14572,2017,1.006277938816386
14572,2018,0.2518846401644738
14572,2019,0.2407678914973202
14572,2020,0.4509208715570341
14572,2021,0.7216763714498476
14573,2014,2.991679047836576
14573,2015,7.124224342668081
14573,2016,1.9077489024798444
14573,2017,3.276576246329082
14573,2018,1.5736654652063176
14574,2014,2.7321734157546054
14574,2015,1.6123542305980068
14574,2016,3.031653031283059
14574,2017,5.92090359033838
14574,2018,10.137168017409516
14574,2019,5.7799442338056055
14574,2020,8.379890985240475
14574,2021,13.948208206460398
14575,2014,3.881336488861386
14575,2015,7.976903573107182
14575,2016,4.526828024658369
14575,2017,11.220235594338488
14575,2018,4.099830556260949
14578,2014,1.9510751738019665
14578,2015,1.532377245062423
14578,2016,1.4851798221743762
14593,2006,0.3727845953487157
14593,2007,1.3791717358793565
14593,2008,1.3199696102376244
14593,2009,1.5578347709361842
14593,2010,1.4696176942380628
14593,2011,1.0144201181463997
14593,2012,2.6392610643330725
14593,2013,1.8913460736121608
14593,2014,3.991405334630796
14593,2015,2.1731272523471032
14593,2016,2.415604867246843
14593,2017,4.637811253504226
14593,2018,6.4769015594322985
14593,2019,11.080740722239184
14593,2020,27.88749336188265
14593,2021,18.968407272143804
14597,2014,4.521458239399328
14597,2015,1.5237578462546804
14598,2014,0.6889292106223401
14598,2015,0.3966598697259889
14599,2014,2.080568547252345
14599,2015,3.1706693792291256
14599,2016,3.124851153535231
14599,2017,1.7733654197166782
14599,2018,3.5359097713622503
14599,2019,1.1507592682075247
14599,2020,1.2812698170833474
14599,2021,1.4798625578446114
14600,2014,2.2816243762634483
14600,2015,1.7041828495005205
14600,2016,1.8240352585297548
14600,2017,1.401245211456397
14600,2018,1.7392296806551204
14600,2019,0.0701828989339277
14601,2014,4.204120991924464
14601,2015,8.013900627669246
14601,2016,5.697680273274816
14601,2017,3.0970685505636872
14601,2018,3.0721701073698724
14601,2019,3.384081069736645
14601,2020,6.514361715520398
14601,2021,12.13002612022314
14602,2014,1.5477442835683306
14602,2015,4.266371485367681
14602,2016,4.4027532870228265
14602,2017,2.621110058053342
14602,2018,3.588015598645854
14602,2019,2.075051555171724
14602,2020,5.085392818299291
14603,2014,4.657350482017774
14603,2015,2.8613393657392083
14603,2016,4.153552973201691
14603,2017,4.3816714926878575
14603,2018,5.659602752157879
14603,2019,4.482281680890671
14603,2020,3.6039617025303454
14603,2021,2.9649472969264306
14604,2014,4.381389364971387
14604,2015,5.610056502626511
14604,2016,7.719718611793231
14604,2017,6.467598436353775
14604,2018,4.906685062708166
14604,2019,6.6016731996396265
14604,2020,10.825726533524891
14604,2021,8.80827214405006
14608,2014,1.3128930059677015
14608,2015,3.110664622684701
14608,2016,1.4141689997372613
14608,2017,2.232499124313424
14608,2018,2.3813919215228663
14608,2019,1.245444266393358
14608,2020,6.000707248089282
14608,2021,2.572999243366
14610,2019,39.79554353493747
14610,2020,1.963291218819744
14610,2021,0.3028335587050664
14611,2014,10.299940488314313
14611,2015,7.153403462619502
14611,2016,12.263724253342986
14611,2017,11.16013147123566
14611,2018,11.011324323696568
14611,2019,11.786566524325504
14611,2020,4.409200086228906
14611,2021,5.888015577126614
14617,2014,0.9836116611563396
14617,2015,1.8913834305930104
14617,2016,2.8341023283670674
14617,2017,0.9713500194893266
14617,2018,1.4727409932253843
14617,2019,5.617942584250833
14617,2020,7.537524592041048
14617,2021,19.32629870250439
14618,2014,4.094668572293166
14618,2015,5.313762640544889
14618,2016,2.495949216491519
14618,2017,1.080102617229038
14618,2018,2.6306710555275523
14618,2019,1.3748956840812254
14618,2020,0.7177116077857816
14618,2021,0.9289494141295532
14619,2015,11.379524499771309
14619,2016,5.171447884950784
14619,2017,5.979883132686899
14619,2018,9.660775120175382
14619,2019,6.153101224078092
14619,2020,4.183698379974505
14619,2021,2.710855540071843
14625,2014,1.7848466801590357
14625,2015,1.9681382839528083
14625,2016,2.4353467910144877
14625,2017,2.1268253493558986
14625,2018,1.2066229798101644
14625,2019,0.7607956008970602
14625,2020,1.217710815799399
14625,2021,1.822916338574006
14630,2016,9.14414036820416
14630,2017,6.725069824427573
14630,2018,5.134033028666859
14630,2019,2.5418051487632565
14630,2020,1.3765814700227503
14633,2014,2.1709160229612032
14633,2015,1.7233283851614505
14633,2016,1.9503246731511616
14633,2017,1.1652867815889427
14633,2018,1.7644079212935035
14633,2019,0.999197174526638
14633,2020,7.233267370062913
14633,2021,3.2450006444673214
14634,2014,3.5913734318598785
14634,2015,1.4494979014101337
14634,2016,6.706574598915516
14634,2017,3.305590147719646
14634,2018,4.11146063323552
14634,2019,1.4891017986862485
14634,2020,3.28064911648342
14634,2021,0.9878294311318256
14637,2014,1.3264706578493917
14637,2015,2.750342811021607
14637,2016,1.4988962653149185
14637,2017,3.181848889502705
14637,2018,0.0407054255314454
14638,2014,8.745041215970057
14638,2015,19.722100409427327
14638,2016,17.146756135073908
14638,2017,7.651443335313633
14638,2018,10.583771017511053
14638,2019,8.703942962116644
14638,2020,16.55123070152218
14638,2021,7.223611756806939
14642,2014,3.429113778836155
14642,2015,1.497790860428197
14642,2016,1.8233161923621597
14642,2017,1.3071666351128264
14642,2018,0.5369196932243329
14642,2019,2.814419968550391
14642,2020,2.16479358292333
14642,2021,0.7511303535996507
14643,2014,3.513420124901822
14643,2015,3.881409133659242
14643,2016,3.694414524449284
14643,2017,1.370793407270543
14643,2018,1.7684229021502211
14643,2019,2.70827370383023
14643,2020,4.860701298362186
14643,2021,1.6640383887009809
14644,2014,0.7519333514311314
14644,2015,0.5880960767318862
14644,2016,1.5457847489915726
14644,2017,2.441151629692705
14644,2018,0.8592953539109883
14644,2019,1.6730160596635522
14644,2020,0.7138295312788228
14650,2014,1.0693806327891795
14650,2015,0.7547573000424193
14650,2016,3.4701133801357904
14650,2017,2.0704531417922336
14650,2018,1.5967583622257608
14650,2019,1.1953931952900092
14650,2020,5.120041111323536
14650,2021,3.936664650214015
14651,2014,1.6585020768166503
14651,2015,1.473515513194554
14651,2016,2.6525264430673614
14651,2017,2.650383115184652
14651,2018,3.8312876022183047
14651,2019,2.8737251663305736
14651,2020,4.955941530758018
14651,2021,2.122962181153527
14653,2014,1.0746333568580655
14653,2015,2.3563797653749194
14653,2016,3.711983834616274
14653,2017,3.903573651788456
14653,2018,3.57609373763246
14653,2019,1.7108140705737034
14653,2020,5.747566159273309
14653,2021,4.685705693079354
14656,2006,38.5889371912067
14656,2007,32.11679857719116
14656,2009,26.35537626770496
14656,2010,24.56604929399793
14656,2011,17.49184029252014
14656,2012,30.74035710667832
14661,2014,0.9317777334251862
14661,2015,0.339688646520341
14661,2016,0.3901087835494704
14661,2017,2.013900098845184
14661,2018,0.8015384143052963
14661,2019,0.2537951129489606
14661,2020,0.6362273913672084
14661,2021,1.7219938347888637
14669,2014,1.0424858989943289
14669,2015,5.867877673341524
14669,2016,2.765531882440578
14670,2014,0.5724082425688165
14670,2015,2.7348365208350214
14670,2016,5.124638520771099
14670,2017,2.6293426185432938
14670,2018,3.16439472184617
14670,2019,2.025513090688023
14670,2020,3.9697408019342446
14670,2021,13.659655480802387
14671,2014,1.4945173097710698
14671,2015,1.6358398589712655
14671,2016,3.73689801700286
14671,2017,1.9568691594574676
14682,2014,5.759358805110031
14682,2015,4.484453810631673
14682,2016,2.7834761418066547
14682,2017,2.2057965391377574
14682,2018,3.2804841051994487
14682,2019,4.964988383023695
14682,2020,1.7846189268822688
14682,2021,1.4066313504873216
14684,2014,5.500536209396517
14684,2015,8.540215937801593
14684,2016,2.901604181634072
14684,2017,2.05216401113734
14684,2018,2.7305229128352253
14684,2019,2.440759834867792
14684,2020,1.2400140350977535
14684,2021,3.318266349159304
14685,2014,1.042132126977543
14685,2015,1.5055810608605202
14685,2016,1.9314439521868507
14685,2017,3.189867674656844
14686,2014,1.477977784919453
14686,2015,3.715652376491008
14686,2016,1.5212848329605064
14686,2017,1.6327386880930423
14686,2018,2.532685847349188
14686,2019,0.8337183117806471
14686,2020,2.6230745045523998
14686,2021,2.251789005968263
14687,2014,4.4769976120853165
14687,2015,7.430099807181606
14687,2016,1.3929329623001796
14687,2017,1.1435171068379653
14687,2018,0.7386336588150473
14687,2019,3.708379531531208
14687,2020,5.923589452010057
14687,2021,3.5508977507316333
14693,2014,4.178471996862628
14693,2015,7.566478017852711
14693,2016,2.139870218989523
14693,2017,1.740573329063316
14693,2018,2.089636928812836
14693,2019,2.074408203813189
14693,2020,1.9830030596315324
14693,2021,0.8561083830420342
14695,2014,10.26732554232847
14695,2015,8.344395952402568
14695,2016,5.101735545489232
14695,2017,39.85182945897971
14696,2014,3.11436732134316
14696,2015,2.239652105548332
14696,2016,2.662662981173016
14696,2017,1.651526510233327
14696,2018,3.3796596659382208
14696,2019,2.896967146406551
14696,2020,3.264514352179852
14696,2021,3.4289128342678508
14697,2014,0.969920896303466
14697,2015,2.202290660531781
14697,2016,0.5244788585113407
14697,2017,0.7874195968566846
14697,2018,0.3663686896188974
14697,2019,0.8469383714254103
14697,2020,1.1307189402552962
14702,2006,1.2755294867580396
14702,2007,1.300241640128461
14702,2008,3.704562840899901
14702,2009,1.6333987104191512
14702,2010,0.9981541177620316
14702,2011,2.068899240860624
14702,2012,0.7870765339421042
14702,2013,2.1781976617687118
14702,2014,2.6454247962329465
14702,2015,3.640619048889055
14702,2016,6.447861102379597
14702,2017,8.873430605943003
14702,2018,10.776670390279772
14702,2019,9.858729044143406
14702,2020,14.250439210938277
14702,2021,20.33145641459765
14704,2014,1.2725706382797612
14704,2015,1.5533578736195
14704,2016,3.138030470481206
14704,2017,2.7880628909092624
14704,2018,2.734259020654761
14704,2019,7.503870385223672
14704,2020,9.675468558978547
14704,2021,14.375441309936734
14709,2014,0.5982870876951243
14709,2015,1.83280503327414
14709,2016,1.9870290561232524
14712,2014,5.827624516320537
14712,2015,14.824670567005043
14716,2014,1.9772600864704584
14716,2015,1.7256136025720406
14716,2016,2.2074819176056715
14716,2017,2.4901686689861022
14716,2018,4.727204850522645
14716,2019,2.873889341666432
14716,2020,9.411458361213125
14716,2021,9.194568938357303
14718,2014,18.78422607336124
14718,2015,31.068209466303973
14718,2016,18.68982688938141
14718,2017,9.205572485080124
14718,2018,8.226411962926639
14718,2019,7.770001629837644
14718,2020,22.646419724217424
14718,2021,2.6958236747105717
14721,2014,1.050089900107387
14721,2015,4.666059346608477
14721,2016,2.1785208761931663
14721,2017,1.239927222102526
14721,2018,0.2574716720232575
14721,2019,1.5222927763747545
14722,2014,0.2309073499592604
14722,2015,0.2585489864280576
14722,2016,0.3879429084049296
14722,2017,0.7867876937819971
14722,2018,0.7488903366310428
14722,2019,0.4634539549565098
14722,2020,1.8592234399696752
14722,2021,1.3770475938595077
14734,2014,1.4285702572841206
14734,2015,7.463380553067826
14734,2016,2.0482850397716224
14734,2017,5.3097117617224345
14734,2018,4.111994195832423
14734,2019,5.030709823435186
14734,2020,10.126858484970173
14734,2021,7.988617448389664
14750,2014,2.9172516808373263
14750,2015,2.9076117434075663
14750,2016,1.813405380890948
14750,2017,4.4011025670367765
14750,2018,4.955256922914365
14750,2019,11.180176825312545
14750,2020,11.20534530355172
14750,2021,6.536612031257155
14752,2006,4.630585457070408
14752,2007,6.632782373914753
14752,2008,11.385563395531296
14752,2009,5.902234459330403
14752,2010,6.927228636736145
14752,2011,5.07663583742318
14752,2012,8.360584856159885
14752,2013,20.73969633481906
14752,2014,42.47344121756847
14752,2015,18.93201958933324
14752,2021,27.57598138498744
14753,2014,1.2382750937090274
14753,2015,1.1395963584473212
14753,2016,0.5467152680016443
14753,2017,0.9865513937505224
14755,2014,2.517619233696073
14755,2015,4.981925217246178
14755,2016,11.645467524908272
14755,2017,3.858320285301109
14755,2018,11.321209291714526
14755,2019,5.580562760426605
14755,2020,9.792901533805962
14755,2021,7.910010273556963
14756,2014,26.538908053016517
14756,2015,20.58982692156666
14756,2016,8.84477608933739
14756,2017,6.5777925020006816
14756,2018,3.2092959179505103
14756,2019,1.1282792402409714
14759,2014,2.5156413017162174
14759,2015,2.672783667444385
14759,2016,2.5616274347196284
14759,2017,1.6343926485301876
14759,2018,2.628459605270593
14759,2019,5.46293163725258
14759,2020,15.277580675751643
14759,2021,12.74989470815498
14773,2014,1.60705089680404
14773,2015,2.6058151854419704
14773,2016,3.459549863616484
14773,2017,2.215879466483743
14773,2018,1.3381944772709642
14773,2019,3.0252202582645245
14773,2020,4.898088585593956
14773,2021,1.4038900271140045
14776,2014,2.3404094587253885
14776,2015,1.4583679021297915
14776,2016,3.015556687166157
14776,2017,3.360989080328162
14776,2018,4.113080462610586
14776,2019,3.112845322942934
14776,2020,6.64868268641706
14776,2021,5.448232385940408
14777,2014,0.6493256882107765
14777,2015,1.2549997281303598
14777,2016,1.270016111701377
14777,2017,1.1263794067876345
14777,2018,1.30511828758449
14777,2019,1.230943497801277
14777,2020,2.4824360756337898
14777,2021,2.947234922977389
14778,2014,0.739962867342035
14778,2015,1.228661963047485
14778,2016,0.9643844339104674
14778,2017,1.2181857465704549
14778,2018,1.0172496479753212
14778,2019,1.300324492039146
14778,2020,2.127779950904464
14778,2021,1.946597120419593
14781,2014,1.8565611234622128
14781,2015,4.387344126735528
14781,2016,3.650228064201161
14781,2017,1.7539213748878335
14781,2018,2.16272828349265
14781,2019,1.979347443785144
14781,2020,2.421287048444896
14781,2021,1.492091070308756
14783,2014,1.3484666567210437
14783,2015,3.629352808879744
14783,2016,2.4143658596150206
14783,2017,1.3037192083770066
14783,2018,1.7283852318105963
14783,2019,1.3472879695417517
14783,2020,3.875422246815124
14783,2021,2.6137915980385986
14784,2014,2.266017846575312
14784,2015,0.8360797542592874
14786,2014,1.13899025437309
14786,2015,2.672233003282342
14786,2016,3.1597406811581576
14786,2017,2.3648407619529346
14786,2018,3.834623589716213
14786,2019,4.709701025879
14786,2020,4.182287266920042
14786,2021,1.5835411196477365
14789,2014,4.149322306845395
14789,2015,1.9647055053423756
14789,2016,2.845028960199412
14792,2014,0.3700212630840231
14792,2015,0.8585721295703066
14792,2016,1.3911123977202484
14792,2017,1.3325267852619016
14792,2018,1.7406334439101816
14792,2019,1.0344578138836928
14793,2014,0.93353107247069
14793,2015,2.0696175454556944
14793,2016,3.868476636870384
14793,2017,3.013189812803288
14793,2018,3.935453279729376
14793,2019,2.9842835123635414
14793,2020,6.9711709614684585
14795,2006,3.951316326625832
14795,2007,5.743258106087249
14795,2008,14.253310983288156
14795,2009,8.520744308663875
14795,2010,15.829313274037109
14795,2011,13.492379394222269
14795,2012,12.090288115602169
14795,2013,8.025292852922314
14795,2014,9.151959872312723
14795,2015,16.39304130879294
14795,2016,13.397412001009467
14795,2017,8.597226260715749
14795,2018,14.750315220200587
14795,2019,17.81173183317691
14795,2020,49.39710445921435
14795,2021,24.683455004900328
14802,2014,0.0511485770595989
14802,2015,0.1347088676477834
14802,2016,0.1553110769762181
14807,2014,1.6680848787129812
14807,2015,5.571337097557244
14807,2016,3.907350235706878
14807,2017,1.9709944200793823
14807,2018,6.181556106516219
14807,2019,2.8126919715676104
14807,2020,2.024633631547038
14807,2021,6.780222731845126
14810,2014,0.3936314485824008
14810,2015,0.9375103351818912
14810,2016,1.1530597691862854
14810,2017,1.4411104154302814
14810,2018,1.4505780420160976
14810,2019,0.8280920159443546
14810,2020,3.940971894680255
14810,2021,2.1943337554380915
14811,2014,1.614063807731235
14811,2015,2.0565607597551896
14811,2016,2.584995942798668
14816,2006,1.356447970161693
14816,2007,1.536013577069306
14816,2008,1.5141335923797403
14816,2009,1.3708886503459496
14816,2010,1.2583091412194358
14816,2011,1.871897259683472
14816,2012,1.8189322848379303
14816,2013,2.483412155756361
14816,2014,1.0139048786117373
14816,2015,1.1409706603121226
14816,2016,3.2515390288984825
14816,2017,1.1561913711433738
14816,2018,2.820021950241943
14816,2019,2.6539995093460127
14816,2020,2.735411643688392
14816,2021,3.0522123046522864
14830,2014,0.633163546249273
14830,2015,1.1689986140057145
14830,2016,2.23625752327899
14830,2017,3.72023705892844
14830,2018,1.5386062868073065
14830,2019,1.424343156382739
14830,2020,1.8424836961657425
14830,2021,1.0796917990825132
14831,2014,2.415348422927829
14831,2015,10.282130218356642
14831,2016,2.116728734493721
14831,2017,1.1090682610198903
14831,2018,0.6007393037792672
14831,2019,2.8066528151781176
14831,2020,2.948622193524525
14851,2014,1.0141233428618446
14851,2015,4.576132432686459
14851,2016,4.314353365570004
14851,2017,2.098734488729641
14851,2018,8.114421441939417
14855,2014,1.1063142911899349
14855,2015,1.336807740781113
14855,2016,4.555716469460867
14855,2017,1.5444632379008247
14855,2018,1.5669799908210262
14855,2019,1.3766853758599875
14855,2020,2.642806021111589
14855,2021,4.782127721151828
14856,2014,6.076141175228883
14856,2015,6.945689703971731
14856,2016,5.841659450096781
14856,2017,7.27864148973863
14856,2018,0.5271497118498537
14857,2014,2.510558710059323
14857,2015,2.6169447032047533
14857,2016,2.174941746766599
14857,2017,0.5817262106175641
14857,2018,1.1850113815979193
14857,2019,1.7387819038200187
14857,2020,4.276462785528302
14857,2021,10.925090177659616
14858,2014,1.2470751506375513
14858,2015,2.419639144387558
14858,2016,1.5117297060073425
14858,2017,1.1157202691168624
14868,2006,20.74403858378305
14868,2007,14.885886150092992
14868,2008,18.35631106707849
14868,2009,19.443530007235523
14868,2010,14.05380666890592
14868,2011,9.272244095612876
14868,2012,13.79057558763092
14868,2013,32.089676179790764
14868,2014,0.5969404520521268
14870,2014,1.772253060623986
14870,2015,1.3493043678730152
14870,2016,2.0484917742612097
14870,2017,2.5909713179651277
14870,2018,1.970094481799516
14871,2014,1.2624879045659028
14871,2015,6.3846997388779565
14871,2016,3.4580597099024124
14871,2017,18.926838183592302
14871,2018,28.215588487098863
14871,2019,28.74694898187157
14877,2014,0.0709316187134257
14877,2015,0.124887670339193
14877,2016,1.9836611410585416
14877,2017,0.8055091331079338
14877,2018,2.8684732802182844
14877,2019,2.257149538278035
14877,2020,3.4659776200620387
14877,2021,2.512642566048266
